unit,geo,time,value,flag,crux_ingestion_dt,crux_supplier_implied_dt,crux_delivery_id,crux_resource_id
I00,FI,2008,92.2,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FI,2009,95.3,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FI,2010,99.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FI,2011,90.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FI,2012,84.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FI,2013,87.2,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FI,2014,78.6,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FI,2015,75.9,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FI,2016,77.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FI,2017,73.1,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FI,2018,73.6,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2000,100.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2001,98.1,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2002,96.4,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2003,95.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2004,94.1,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2005,94.3,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2006,93.2,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2007,91.3,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2008,89.4,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2009,89.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2010,88.5,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2011,83.6,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2012,84.4,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2013,84.4,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2014,79.6,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2015,79.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2016,81.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2017,82.9,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,FR,2018,79.6,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2000,100.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2001,101.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2002,104.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2003,104.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2004,101.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2005,102.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2006,102.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2007,104.6,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2008,101.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2009,99.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2010,96.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2011,97.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2012,96.2,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2013,94.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2014,93.3,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2015,90.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2016,92.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2017,90.9,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HR,2018,87.9,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2000,100.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2001,101.1,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2002,99.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2003,102.1,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2004,98.6,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2005,90.5,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2006,90.3,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2007,89.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2008,90.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2009,86.3,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2010,84.3,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2011,82.9,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2012,81.3,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2013,79.5,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2014,78.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2015,79.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2016,79.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2017,79.3,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,HU,2018,78.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2000,100.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2001,99.6,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2002,95.3,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2003,101.1,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2004,98.2,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2005,100.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2006,98.4,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2007,94.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2008,96.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2009,90.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2010,90.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2011,90.2,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2012,89.4,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2013,90.4,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2014,88.1,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2015,87.5,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2016,86.2,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2017,84.9,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IE,2018,83.5,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2000,100.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2001,98.1,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2002,100.5,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2003,100.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2004,105.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2005,97.9,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2006,80.9,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2007,73.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2008,60.5,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2009,56.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2010,56.6,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2011,49.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2012,48.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2013,45.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2014,46.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2015,48.5,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2016,49.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2017,47.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IS,2018,44.4,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2000,100.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2001,99.6,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2002,100.4,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2003,99.4,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2004,99.5,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2005,97.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2006,97.5,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2007,96.2,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2008,95.7,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2009,91.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2010,92.0,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2011,92.2,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2012,92.1,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2013,87.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
I00,IT,2014,87.8,,2020-06-23T23:03:43.833455,2020-06-23T23:00:00,8066214f763d9d7377fc91398709502a205bd423a1e8a4eb8f2af7b1091cbcfe.0,EQP-TucKy8DVu6ho7nN5GCj8Qg
